ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
22930,00321000,Oregon State University,Corvallis,OR,43726,1060,Contract,GERMANY,O.R. Lasertechnologie Gmbh
22931,00321000,Oregon State University,Corvallis,OR,43727,25505,Contract,CANADA,Tags4All Global Inc
22932,00321000,Oregon State University,Corvallis,OR,43734,6741,Contract,CANADA,Integrated Engineering Software Inc
22933,00321000,Oregon State University,Corvallis,OR,43735,37,Contract,GERMANY,Fraunhofer IPMS
22934,00321000,Oregon State University,Corvallis,OR,43739,8269,Contract,CANADA,Holohil Systems Ltd
22935,00321000,Oregon State University,Corvallis,OR,43739,33799,Contract,CANADA,InnoSoft Canada Inc
22936,00321000,Oregon State University,Corvallis,OR,43741,400,Contract,CANADA,Salamander Hill Design
22937,00321000,Oregon State University,Corvallis,OR,43742,5197,Contract,CANADA,Latitude Geographics Group Ltd
22938,00321000,Oregon State University,Corvallis,OR,43742,1500,Contract,CANADA,North Pole Media Inc
22939,00321000,Oregon State University,Corvallis,OR,43746,22221,Contract,CANADA,MetOcean Telematics
22940,00321000,Oregon State University,Corvallis,OR,43760,32176,Contract,CANADA,Automatech Robotik Inc
22941,00321000,Oregon State University,Corvallis,OR,43762,15885,Contract,CANADA,Pro-Oceanus Systems Inc
22942,00321000,Oregon State University,Corvallis,OR,43762,5252,Contract,MALAYSIA,Universiti Putra Malaysia
22943,00321000,Oregon State University,Corvallis,OR,43763,37907,Contract,CANADA,ASL Environmental Sciences Inc
22944,00321000,Oregon State University,Corvallis,OR,43766,933,Contract,CANADA,National Research Council of Canada
22945,00321000,Oregon State University,Corvallis,OR,43767,5000,Contract,CANADA,Robotaki Music Ltd
22946,00321000,Oregon State University,Corvallis,OR,43770,206,Contract,CANADA,Form Products Group Ltd
22947,00321000,Oregon State University,Corvallis,OR,43770,4200,Contract,CANADA,Akindi Inc.
22948,00321000,Oregon State University,Corvallis,OR,43770,19181,Contract,THE NETHERLANDS,Elsevier BV
22949,00321000,Oregon State University,Corvallis,OR,43773,2140,Contract,CANADA,CDN  Isotopes Inc
22950,00321000,Oregon State University,Corvallis,OR,43775,5088,Contract,CANADA,Nova Metrix Ground Monitoring Ltd
22951,00321000,Oregon State University,Corvallis,OR,43781,167896,Contract,INDONESIA,Papuan Government - Sekretariat Dae
22952,00321000,Oregon State University,Corvallis,OR,43782,75132,Contract,THAILAND,Royal Thai Embassy-Office of Educat
22953,00321000,Oregon State University,Corvallis,OR,43784,33518,Contract,INDONESIA,Indonesia Endowment Funds for Educa
22954,00321000,Oregon State University,Corvallis,OR,43784,6310,Contract,INDONESIA,Sampoerna University
22955,00321000,Oregon State University,Corvallis,OR,43787,53639,Contract,MALAYSIA,Embassy of Malaysia - MARA
22956,00321000,Oregon State University,Corvallis,OR,43788,213945,Contract,IRAQ,Mohesr - University of Thi-Qar
22957,00321000,Oregon State University,Corvallis,OR,43788,124004,Contract,SAUDI ARABIA,"Sabic Americas, Inc."
22958,00321000,Oregon State University,Corvallis,OR,43789,3234,Contract,CANADA,LinShin Canada Inc
22959,00321000,Oregon State University,Corvallis,OR,43800,5574,Contract,CANADA,Chefs Hat Inc
22960,00321000,Oregon State University,Corvallis,OR,43801,181822,Contract,MALAYSIA,Public Service Department of Malays
22961,00321000,Oregon State University,Corvallis,OR,43801,663279,Contract,UNITED ARAB EMIRATES,Embassy of the United Arab Emirates
22962,00321000,Oregon State University,Corvallis,OR,43805,351854,Contract,QATAR,Embassy of the State of Qatar
22963,00321000,Oregon State University,Corvallis,OR,43805,971,Contract,CANADA,Toronto Research Chemicals Inc
22964,00321000,Oregon State University,Corvallis,OR,43808,6961,Contract,CANADA,Esquif International Inc
22965,00321000,Oregon State University,Corvallis,OR,43809,134460,Contract,CANADA,Canadian Bureau for International E
22966,00321000,Oregon State University,Corvallis,OR,43810,13429,Contract,CANADA,Amazone Inc
22967,00321000,Oregon State University,Corvallis,OR,43810,13429,Contract,CANADA,Amazone Inc
22968,00321000,Oregon State University,Corvallis,OR,43810,2410,Contract,CANADA,VR3 Engineering Ltd
22969,00321000,Oregon State University,Corvallis,OR,43815,63170,Contract,IRAQ,Higher Committee for Education Deve
22970,00321000,Oregon State University,Corvallis,OR,43815,560673,Contract,KUWAIT,Embassy of the State of Kuwait
22971,00321000,Oregon State University,Corvallis,OR,43817,6215,Contract,CANADA,Reach Out Center for Kids
22972,00321000,Oregon State University,Corvallis,OR,43817,12781,Contract,INDONESIA,Indonesian Agency for Agriculture R
22973,00321000,Oregon State University,Corvallis,OR,43818,450,Contract,CANADA,WCVDP
22974,00321000,Oregon State University,Corvallis,OR,43822,135,Contract,CANADA,Guildline Instruments Limited
22975,00321000,Oregon State University,Corvallis,OR,43822,261,Contract,CANADA,Xeos Technologies Inc
22976,00321000,Oregon State University,Corvallis,OR,43822,56374,Contract,OMAN,Embassy of the Sultanate of Oman-Cu
22977,00321000,Oregon State University,Corvallis,OR,43825,12416,Contract,QATAR,Qatar Airways QCSC
22978,00321000,Oregon State University,Corvallis,OR,43826,1631,Contract,CANADA,Vancouver GeoTech Labs
22979,00321000,Oregon State University,Corvallis,OR,43826,1264984,Contract,GERMANY,Otto Harrassowitz GmbH & Co KG
22980,00321000,Oregon State University,Corvallis,OR,43830,31102,Contract,QATAR,Qatar Foundation for Education
22981,00321000,Oregon State University,Corvallis,OR,43830,1493064,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
22982,00322300,University of Oregon,Eugene,OR,42509,5669090,Contract,SAUDI ARABIA,Mohammed Al-Mana Coll of Health Sci
22983,00322300,University of Oregon,Eugene,OR,42570,1132203,Contract,GERMANY,Deutsche Telekom AG
22984,00322300,University of Oregon,Eugene,OR,42754,295000,Monetary Gift,NORWAY,Kavli Instit. for Systems Neuroscie
22985,00322300,University of Oregon,Eugene,OR,42767,231541,Contract,KOREA,Academy of Korean Studies
22986,00322300,University of Oregon,Eugene,OR,43010,264550,Contract,KOREA,Academy of Korean Studies
22987,00322300,University of Oregon,Eugene,OR,43171,309960,Contract,SINGAPORE,Nanyang Technological University
22988,00322300,University of Oregon,Eugene,OR,43291,295000,Contract,NORWAY,Kavli Institute for Systems Neurosc
22989,00322300,University of Oregon,Eugene,OR,43446,829490,Contract,NORWAY,Kavli Institute for Sys Neuroscienc
22990,00322400,University of Portland,Portland,OR,41975,300000,Monetary Gift,INDONESIA,Pei Ling Tan
22991,00323800,Bucknell University,Lewisburg,PA,42713,288432,Monetary Gift,AUSTRIA,
22992,00323800,Bucknell University,Lewisburg,PA,43423,250000,Monetary Gift,THE NETHERLANDS,
22993,00323800,Bucknell University,Lewisburg,PA,43802,250000,Monetary Gift,THE NETHERLANDS,
22994,00324200,Carnegie Mellon University,Pittsburgh,PA,41640,698477,Contract,JAPAN,
22995,00324200,Carnegie Mellon University,Pittsburgh,PA,41640,250000,Monetary Gift,JAPAN,
22996,00324200,Carnegie Mellon University,Pittsburgh,PA,41640,2870000,Contract,SOUTH AFRICA,
22997,00324200,Carnegie Mellon University,Pittsburgh,PA,41640,250000,Monetary Gift,JAPAN,
22998,00324200,Carnegie Mellon University,Pittsburgh,PA,41640,817362,Contract,QATAR,
22999,00324200,Carnegie Mellon University,Pittsburgh,PA,41653,250000,Contract,SOUTH KOREA,
23000,00324200,Carnegie Mellon University,Pittsburgh,PA,41654,281037,Contract,FRANCE,
23001,00324200,Carnegie Mellon University,Pittsburgh,PA,41654,635573,Contract,SOUTH KOREA,
23002,00324200,Carnegie Mellon University,Pittsburgh,PA,41668,250000,Contract,TAIWAN,
23003,00324200,Carnegie Mellon University,Pittsburgh,PA,41671,1049901,Contract,QATAR,
23004,00324200,Carnegie Mellon University,Pittsburgh,PA,41691,931000,Contract,RUSSIA,
23005,00324200,Carnegie Mellon University,Pittsburgh,PA,41718,481000,Contract,SOUTH KOREA,
23006,00324200,Carnegie Mellon University,Pittsburgh,PA,41722,500000,Contract,JAPAN,
23007,00324200,Carnegie Mellon University,Pittsburgh,PA,41758,413400,Contract,ENGLAND,
23008,00324200,Carnegie Mellon University,Pittsburgh,PA,41791,32729481,Contract,QATAR,
23009,00324200,Carnegie Mellon University,Pittsburgh,PA,41802,367416,Contract,COLOMBIA,
23010,00324200,Carnegie Mellon University,Pittsburgh,PA,41816,973347,Contract,COLOMBIA,
23011,00324200,Carnegie Mellon University,Pittsburgh,PA,41818,1800000,Contract,INDIA,
23012,00324200,Carnegie Mellon University,Pittsburgh,PA,41844,1000000,Contract,ENGLAND,Robert D. Sansom & Edith Eligator
23013,00324200,Carnegie Mellon University,Pittsburgh,PA,41849,1026747,Contract,SOUTH KOREA,LG Electronics
23014,00324200,Carnegie Mellon University,Pittsburgh,PA,41883,822722,Contract,JAPAN,Univ. of Hyogo
23015,00324200,Carnegie Mellon University,Pittsburgh,PA,41883,1120000,Contract,JAPAN,"Tsuneishi Shipbuilding Co., Ltd."
23016,00324200,Carnegie Mellon University,Pittsburgh,PA,41906,2000000,Contract,TAIWAN,FoxConn Technology Group
23017,00324200,Carnegie Mellon University,Pittsburgh,PA,41906,480000,Contract,JAPAN,"Tsuneishi Shipbuilding Co., Ltd."
23018,00324200,Carnegie Mellon University,Pittsburgh,PA,41940,250000,Contract,TAIWAN,"Fox Conn PCE Technology, Inc."
23019,00324200,Carnegie Mellon University,Pittsburgh,PA,41969,250000,Contract,CANADA,Franklin A. Lindsay
23020,00324200,Carnegie Mellon University,Pittsburgh,PA,41974,337400,Contract,SOUTH KOREA,Ajou University
23021,00324200,Carnegie Mellon University,Pittsburgh,PA,42005,273600,Contract,SOUTH KOREA,Korea Electronics Tech
23022,00324200,Carnegie Mellon University,Pittsburgh,PA,42005,370356,Contract,THE NETHERLANDS,Shell Global Solutions
23023,00324200,Carnegie Mellon University,Pittsburgh,PA,42005,77391377,Contract,QATAR,Qatar Foundation for Education
23024,00324200,Carnegie Mellon University,Pittsburgh,PA,42013,2500000,Contract,GERMANY,"Robert Bosch, LLC"
23025,00324200,Carnegie Mellon University,Pittsburgh,PA,42030,617500,Contract,RUSSIA,Innopolis University
23026,00324200,Carnegie Mellon University,Pittsburgh,PA,42066,500000,Contract,CHINA,Orient Golf International (HK) Limi
23027,00324200,Carnegie Mellon University,Pittsburgh,PA,42068,481810,Contract,SOUTH KOREA,Executive Education
23028,00324200,Carnegie Mellon University,Pittsburgh,PA,42079,325286,Contract,ENGLAND,Vodafone Group PLC
23029,00324200,Carnegie Mellon University,Pittsburgh,PA,42095,472500,Contract,PORTUGAL,International Finance OGC
23030,00324200,Carnegie Mellon University,Pittsburgh,PA,42103,617566,Contract,SWEDEN,Lund University
23031,00324200,Carnegie Mellon University,Pittsburgh,PA,42116,522400,Contract,ENGLAND,Robert D. Sansom
23032,00324200,Carnegie Mellon University,Pittsburgh,PA,42123,2115500,Contract,SOUTH AFRICA,Anglo Operations Limited
23033,00324200,Carnegie Mellon University,Pittsburgh,PA,42123,300000,Contract,INDIA,Shrinivas V. Dempo
23034,00324200,Carnegie Mellon University,Pittsburgh,PA,42123,481810,Contract,SOUTH KOREA,LG Electronics
23035,00324200,Carnegie Mellon University,Pittsburgh,PA,42129,267653,Contract,QATAR,Qatar National Research
23036,00324200,Carnegie Mellon University,Pittsburgh,PA,42129,866550,Contract,QATAR,Qatar National Research
23037,00324200,Carnegie Mellon University,Pittsburgh,PA,42129,898419,Contract,QATAR,Qatar National Research
23038,00324200,Carnegie Mellon University,Pittsburgh,PA,42129,899233,Contract,QATAR,Qatar National Research
23039,00324200,Carnegie Mellon University,Pittsburgh,PA,42129,793434,Contract,QATAR,Qatar National Research
23040,00324200,Carnegie Mellon University,Pittsburgh,PA,42139,847937,Contract,QATAR,Qatar National Research
23041,00324200,Carnegie Mellon University,Pittsburgh,PA,42185,2400000,Contract,INDIA,Science & Engineering Research Bd.
23042,00324200,Carnegie Mellon University,Pittsburgh,PA,42188,2400000,Contract,INDIA,Science and Engineering Research
23043,00324200,Carnegie Mellon University,Pittsburgh,PA,42233,460000,Contract,JAPAN,
23044,00324200,Carnegie Mellon University,Pittsburgh,PA,42240,495000,Monetary Gift,JAPAN,
23045,00324200,Carnegie Mellon University,Pittsburgh,PA,42248,337000,Contract,RUSSIA,
23046,00324200,Carnegie Mellon University,Pittsburgh,PA,42265,550000,Monetary Gift,INDIA,
23047,00324200,Carnegie Mellon University,Pittsburgh,PA,42275,2500000,Monetary Gift,INDIA,
23048,00324200,Carnegie Mellon University,Pittsburgh,PA,42277,10000000,Monetary Gift,INDIA,
23049,00324200,Carnegie Mellon University,Pittsburgh,PA,42291,337490,Contract,SOUTH KOREA,
23050,00324200,Carnegie Mellon University,Pittsburgh,PA,42292,298000,Contract,SOUTH KOREA,
23051,00324200,Carnegie Mellon University,Pittsburgh,PA,42311,5000000,Contract,UNITED ARAB EMIRATES,Emirates Group
23052,00324200,Carnegie Mellon University,Pittsburgh,PA,42341,3000000,Monetary Gift,SWITZERLAND,
23053,00324200,Carnegie Mellon University,Pittsburgh,PA,42354,2300000,Contract,TAIWAN,
23054,00324200,Carnegie Mellon University,Pittsburgh,PA,42370,2950000,Contract,JAPAN,University of Hyogo
23055,00324200,Carnegie Mellon University,Pittsburgh,PA,42370,74130684,Contract,QATAR,Qatar Foundation for Education
23056,00324200,Carnegie Mellon University,Pittsburgh,PA,42387,1035000,Contract,JAPAN,
23057,00324200,Carnegie Mellon University,Pittsburgh,PA,42389,480000,Monetary Gift,JAPAN,
23058,00324200,Carnegie Mellon University,Pittsburgh,PA,42411,481810,Contract,SOUTH KOREA,
23059,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23060,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23061,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23062,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23063,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23064,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23065,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23066,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23067,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23068,00324200,Carnegie Mellon University,Pittsburgh,PA,42416,75000000,Contract,BERMUDA,
23069,00324200,Carnegie Mellon University,Pittsburgh,PA,42418,500000,Monetary Gift,INDIA,
23070,00324200,Carnegie Mellon University,Pittsburgh,PA,42423,456800,Monetary Gift,QATAR,
23071,00324200,Carnegie Mellon University,Pittsburgh,PA,42461,366000,Contract,SOUTH KOREA,
23072,00324200,Carnegie Mellon University,Pittsburgh,PA,42474,10788616,Monetary Gift,CANADA,
23073,00324200,Carnegie Mellon University,Pittsburgh,PA,42486,300000,Contract,JAPAN,Tokyo Metropolitan Police Dept
23074,00324200,Carnegie Mellon University,Pittsburgh,PA,42507,317520,Monetary Gift,CZECH REPUBLIC,
23075,00324200,Carnegie Mellon University,Pittsburgh,PA,42531,600000,Monetary Gift,SWITZERLAND,
23076,00324200,Carnegie Mellon University,Pittsburgh,PA,42583,1835659,Contract,CHILE,
23077,00324200,Carnegie Mellon University,Pittsburgh,PA,42587,511035,Monetary Gift,ENGLAND,
23078,00324200,Carnegie Mellon University,Pittsburgh,PA,42614,3669082,Contract,QATAR,Qatar National Research Fund
23079,00324200,Carnegie Mellon University,Pittsburgh,PA,42614,335390,Monetary Gift,ENGLAND,
23080,00324200,Carnegie Mellon University,Pittsburgh,PA,42614,383990,Contract,NORWAY,
23081,00324200,Carnegie Mellon University,Pittsburgh,PA,42642,600000,Monetary Gift,INDIA,
23082,00324200,Carnegie Mellon University,Pittsburgh,PA,42643,280000,Monetary Gift,JAPAN,
23083,00324200,Carnegie Mellon University,Pittsburgh,PA,42644,250000,Contract,JAPAN,
23084,00324200,Carnegie Mellon University,Pittsburgh,PA,42644,720000,Contract,ITALY,
23085,00324200,Carnegie Mellon University,Pittsburgh,PA,42650,1000000,Monetary Gift,CHINA,
23086,00324200,Carnegie Mellon University,Pittsburgh,PA,42695,904862,Monetary Gift,ENGLAND,
23087,00324200,Carnegie Mellon University,Pittsburgh,PA,42716,1000000,Monetary Gift,HONG KONG,
23088,00324200,Carnegie Mellon University,Pittsburgh,PA,42736,74130684,Contract,QATAR,Qatar Foundation for Education
23089,00324200,Carnegie Mellon University,Pittsburgh,PA,42769,1352820,Contract,SOUTH KOREA,LG Electronics
23090,00324200,Carnegie Mellon University,Pittsburgh,PA,42772,2350000,Contract,TAIWAN,
23091,00324200,Carnegie Mellon University,Pittsburgh,PA,42780,278315,Monetary Gift,ENGLAND,
23092,00324200,Carnegie Mellon University,Pittsburgh,PA,42782,5000000,Monetary Gift,QATAR,
23093,00324200,Carnegie Mellon University,Pittsburgh,PA,42816,2500000,Monetary Gift,INDIA,
23094,00324200,Carnegie Mellon University,Pittsburgh,PA,42824,1570000,Monetary Gift,JAPAN,
23095,00324200,Carnegie Mellon University,Pittsburgh,PA,42830,500000,Monetary Gift,CHINA,
23096,00324200,Carnegie Mellon University,Pittsburgh,PA,42830,1000000,Contract,CHINA,
23097,00324200,Carnegie Mellon University,Pittsburgh,PA,42887,695604,Contract,SOUTH KOREA,Korea Electronics Technology Inst.
23098,00324200,Carnegie Mellon University,Pittsburgh,PA,42900,600000,Monetary Gift,SWITZERLAND,
23099,00324200,Carnegie Mellon University,Pittsburgh,PA,42933,898535,Monetary Gift,CANADA,
23100,00324200,Carnegie Mellon University,Pittsburgh,PA,42940,300000,Contract,JAPAN,National Police Agency
23101,00324200,Carnegie Mellon University,Pittsburgh,PA,42948,600863,Contract,JAPAN,
23102,00324200,Carnegie Mellon University,Pittsburgh,PA,42977,561900,Contract,SWITZERLAND,
23103,00324200,Carnegie Mellon University,Pittsburgh,PA,43008,3900000,Contract,SINGAPORE,
23104,00324200,Carnegie Mellon University,Pittsburgh,PA,43017,1000000,Monetary Gift,CHINA,
23105,00324200,Carnegie Mellon University,Pittsburgh,PA,43025,1900000,Contract,SWITZERLAND,
23106,00324200,Carnegie Mellon University,Pittsburgh,PA,43035,67700000,Contract,THAILAND,CMKL University
23107,00324200,Carnegie Mellon University,Pittsburgh,PA,43040,250000,Contract,CHINA,
23108,00324200,Carnegie Mellon University,Pittsburgh,PA,43055,279334,Monetary Gift,RWANDA,
23109,00324200,Carnegie Mellon University,Pittsburgh,PA,43073,250000,Monetary Gift,HONG KONG,
23110,00324200,Carnegie Mellon University,Pittsburgh,PA,43089,747776,Contract,CHILE,
23111,00324200,Carnegie Mellon University,Pittsburgh,PA,43101,74130684,Contract,QATAR,Qatar Foundation for Education
23112,00324200,Carnegie Mellon University,Pittsburgh,PA,43101,23136000,Contract,PORTUGAL,Portuguese Science and Technology
23113,00324200,Carnegie Mellon University,Pittsburgh,PA,43122,312243,Monetary Gift,JAPAN,
23114,00324200,Carnegie Mellon University,Pittsburgh,PA,43145,481810,Contract,SOUTH KOREA,
23115,00324200,Carnegie Mellon University,Pittsburgh,PA,43145,1092800,Contract,QATAR,
23116,00324200,Carnegie Mellon University,Pittsburgh,PA,43153,389200,Contract,SOUTH KOREA,
23117,00324200,Carnegie Mellon University,Pittsburgh,PA,43191,300000,Contract,JAPAN,
23118,00324200,Carnegie Mellon University,Pittsburgh,PA,43191,915908,Contract,CHINA,
23119,00324200,Carnegie Mellon University,Pittsburgh,PA,43191,8228955,Contract,GERMANY,
23120,00324200,Carnegie Mellon University,Pittsburgh,PA,43192,4180000,Contract,JAPAN,
23121,00324200,Carnegie Mellon University,Pittsburgh,PA,43201,1050000,Contract,SAUDI ARABIA,Prince Mohammed Bin Abdullazaz Coll
23122,00324200,Carnegie Mellon University,Pittsburgh,PA,43221,896500,Contract,CHINA,
23123,00324200,Carnegie Mellon University,Pittsburgh,PA,43252,2107937,Contract,QATAR,Qatar National Research Fund
23124,00324200,Carnegie Mellon University,Pittsburgh,PA,43262,600000,Monetary Gift,SWITZERLAND,
23125,00324200,Carnegie Mellon University,Pittsburgh,PA,43270,10000000,Contract,HONG KONG,
23126,00324200,Carnegie Mellon University,Pittsburgh,PA,43276,1000000,Contract,HONG KONG,
23127,00324200,Carnegie Mellon University,Pittsburgh,PA,43280,3250000,Contract,JAPAN,
23128,00324200,Carnegie Mellon University,Pittsburgh,PA,43282,316000,Contract,CHINA,
23129,00324200,Carnegie Mellon University,Pittsburgh,PA,43296,349477,Contract,ENGLAND,
23130,00324200,Carnegie Mellon University,Pittsburgh,PA,43311,255000,Contract,SOUTH KOREA,Agency for Defense Development
23131,00324200,Carnegie Mellon University,Pittsburgh,PA,43329,500000,Contract,INDIA,
23132,00324200,Carnegie Mellon University,Pittsburgh,PA,43334,345301,Contract,JAPAN,
23133,00324200,Carnegie Mellon University,Pittsburgh,PA,43344,400000,Contract,AUSTRALIA,
23134,00324200,Carnegie Mellon University,Pittsburgh,PA,43349,700000,Contract,CHINA,
23135,00324200,Carnegie Mellon University,Pittsburgh,PA,43369,280000,Contract,JAPAN,
23136,00324200,Carnegie Mellon University,Pittsburgh,PA,43374,1600000,Contract,JAPAN,
23137,00324200,Carnegie Mellon University,Pittsburgh,PA,43374,560000,Contract,JAPAN,
23138,00324200,Carnegie Mellon University,Pittsburgh,PA,43405,785419,Contract,JAPAN,
23139,00324200,Carnegie Mellon University,Pittsburgh,PA,43406,380100,Contract,SOUTH KOREA,
23140,00324200,Carnegie Mellon University,Pittsburgh,PA,43423,841810,Contract,SOUTH KOREA,
23141,00324200,Carnegie Mellon University,Pittsburgh,PA,43426,1000000,Contract,JAPAN,
23142,00324200,Carnegie Mellon University,Pittsburgh,PA,43427,250000,Monetary Gift,HONG KONG,
23143,00324200,Carnegie Mellon University,Pittsburgh,PA,43430,300000,Contract,THE NETHERLANDS,
23144,00324200,Carnegie Mellon University,Pittsburgh,PA,43435,687736,Contract,JAPAN,
23145,00324200,Carnegie Mellon University,Pittsburgh,PA,43449,1020613,Contract,JAPAN,University of Hyogo
23146,00324200,Carnegie Mellon University,Pittsburgh,PA,43466,303400,Contract,UNITED ARAB EMIRATES,
23147,00324200,Carnegie Mellon University,Pittsburgh,PA,43466,74130684,Contract,QATAR,Qatar Foundation for Education
23148,00324200,Carnegie Mellon University,Pittsburgh,PA,43497,357845,Contract,IRELAND,
23149,00324200,Carnegie Mellon University,Pittsburgh,PA,43525,748070,Contract,AUSTRALIA,Department of Foreign Affairs
23150,00324200,Carnegie Mellon University,Pittsburgh,PA,43530,1668560,Contract,CANADA,
23151,00324200,Carnegie Mellon University,Pittsburgh,PA,43570,10000000,Contract,CHINA,
23152,00324200,Carnegie Mellon University,Pittsburgh,PA,43586,2550000,Contract,JAPAN,
23153,00324200,Carnegie Mellon University,Pittsburgh,PA,43613,441900,Contract,SWITZERLAND,
23154,00324200,Carnegie Mellon University,Pittsburgh,PA,43617,300000,Contract,JAPAN,
23155,00324200,Carnegie Mellon University,Pittsburgh,PA,43622,26951170,Contract,RWANDA,Government of Rwanda
23156,00324200,Carnegie Mellon University,Pittsburgh,PA,43630,2000000,Monetary Gift,CHINA,
23157,00324200,Carnegie Mellon University,Pittsburgh,PA,43630,600000,Monetary Gift,SWITZERLAND,
23158,00324200,Carnegie Mellon University,Pittsburgh,PA,43633,250000,Monetary Gift,HONG KONG,
23159,00324200,Carnegie Mellon University,Pittsburgh,PA,43633,1000000,Monetary Gift,HONG KONG,
23160,00324200,Carnegie Mellon University,Pittsburgh,PA,43642,250000,Monetary Gift,CHINA,
23161,00324200,Carnegie Mellon University,Pittsburgh,PA,43661,400000,Contract,JAPAN,
23162,00324200,Carnegie Mellon University,Pittsburgh,PA,43678,1500000,Contract,SOUTH KOREA,Institute of Information and Comm
23163,00324200,Carnegie Mellon University,Pittsburgh,PA,43678,720000,Contract,SOUTH KOREA,
23164,00324200,Carnegie Mellon University,Pittsburgh,PA,43690,1703183,Contract,SOUTH KOREA,
23165,00324200,Carnegie Mellon University,Pittsburgh,PA,43691,600000,Monetary Gift,SWITZERLAND,
23166,00324200,Carnegie Mellon University,Pittsburgh,PA,43691,7500000,Monetary Gift,INDIA,
23167,00324200,Carnegie Mellon University,Pittsburgh,PA,43723,773000,Contract,INDIA,Centre for Dev. of Adv. Computing
23168,00324200,Carnegie Mellon University,Pittsburgh,PA,43766,500000,Monetary Gift,JAPAN,
23169,00324200,Carnegie Mellon University,Pittsburgh,PA,43800,813636,Contract,CHINA,
23170,00324200,Carnegie Mellon University,Pittsburgh,PA,43801,500000,Monetary Gift,CHINA,
23171,00324200,Carnegie Mellon University,Pittsburgh,PA,43815,1750000,Contract,SOUTH KOREA,
23172,00324200,Carnegie Mellon University,Pittsburgh,PA,43830,250000,Monetary Gift,CHINA,
23173,00325100,Curtis Institute of Music,Philadelphia,PA,43280,10000000,Monetary Gift,GERMANY,Nina Baroness Von Maltzahn
23174,00325600,Drexel University,Philadelphia,PA,41968,179946,Contract,SWEDEN,Swedish Research Council
23175,00325600,Drexel University,Philadelphia,PA,41968,300017,Contract,SWEDEN,Swedish Research Council
23176,00325600,Drexel University,Philadelphia,PA,41988,519698,Contract,SAUDI ARABIA,King Abdullah University
23177,00325600,Drexel University,Philadelphia,PA,41988,419700,Contract,SAUDI ARABIA,King Abdullah University
23178,00325600,Drexel University,Philadelphia,PA,42039,496176,Contract,ENGLAND,Oak Foundation
23179,00325600,Drexel University,Philadelphia,PA,42075,600107,Contract,CANADA,Queens University
23180,00325600,Drexel University,Philadelphia,PA,42075,605464,Contract,CANADA,Queens University
23181,00325600,Drexel University,Philadelphia,PA,42117,321959,Contract,ENGLAND,Wings for Life
23182,00325600,Drexel University,Philadelphia,PA,42327,2120702,Contract,JAPAN,Murata Manufacturing
23183,00325600,Drexel University,Philadelphia,PA,42412,456225,Contract,BELGIUM,European Commission Directorate
23184,00325600,Drexel University,Philadelphia,PA,42716,346759,Contract,PANAMA,Republic of Panama Ministry Edu.
23185,00325600,Drexel University,Philadelphia,PA,42724,375000,Monetary Gift,FRANCE,Michael Lawrie
23186,00325600,Drexel University,Philadelphia,PA,42826,8383669,Contract,ENGLAND,Welcome Trust
23187,00325600,Drexel University,Philadelphia,PA,43112,152456,Monetary Gift,JAPAN,Murata Manufacturing
23188,00325600,Drexel University,Philadelphia,PA,43112,155000,Contract,JAPAN,Murata Manufacturing
23189,00325600,Drexel University,Philadelphia,PA,43328,294010,Contract,SENEGAL,African Network for Health Ed./Ctzn
23190,00325600,Drexel University,Philadelphia,PA,43483,29010,Monetary Gift,JAPAN,Murata Manufacturing
23191,00325600,Drexel University,Philadelphia,PA,43493,5003500,Contract,ENGLAND,Gregory S. Bentley
23192,00325600,Drexel University,Philadelphia,PA,43575,1000,Monetary Gift,FRANCE,"Herbert Kean, M.D."
23193,00325600,Drexel University,Philadelphia,PA,43607,60000,Contract,JAPAN,Murata Manufactring
23194,00325600,Drexel University,Philadelphia,PA,43621,500000,Contract,ENGLAND,Irene Unterberger
23195,00325600,Drexel University,Philadelphia,PA,43699,3056,Monetary Gift,ENGLAND,Irene Unterberger
23196,00325600,Drexel University,Philadelphia,PA,43761,500000,Contract,FRANCE,"Herbert Kean, M.D."
23197,00325600,Drexel University,Philadelphia,PA,43827,5000,Contract,JAPAN,Murata Manuafacturing
23198,00327400,Haverford College,Haverford,PA,42158,50000,Monetary Gift,HONG KONG,Overseas Resource Foundation Ltd
23199,00327400,Haverford College,Haverford,PA,42158,100000,Monetary Gift,HONG KONG,Overseas Resource Foundation ltd
